date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-02-14 00:00:00,13,9,0.0,4.1,3,0,67,12:31 PM,02:01 AM,06:39 AM,05:34 PM,6,4,8,4,3,67,86,0.0,1004,7,10,128,28
2019-02-14 03:00:00,13,9,0.0,4.1,3,0,67,12:31 PM,02:01 AM,06:39 AM,05:34 PM,7,4,8,4,7,89,88,0.8,1005,7,10,88,30
2019-02-14 06:00:00,13,9,0.0,4.1,3,0,67,12:31 PM,02:01 AM,06:39 AM,05:34 PM,6,6,9,6,10,100,86,2.5,1008,8,9,80,22
2019-02-14 09:00:00,13,9,0.0,4.1,3,2,67,12:31 PM,02:01 AM,06:39 AM,05:34 PM,8,11,11,11,25,100,84,5.3,1011,10,9,136,17
2019-02-14 12:00:00,13,9,0.0,4.1,3,3,67,12:31 PM,02:01 AM,06:39 AM,05:34 PM,9,13,13,13,49,86,75,8.0,1011,12,7,212,22
2019-02-14 15:00:00,13,9,0.0,4.1,3,3,67,12:31 PM,02:01 AM,06:39 AM,05:34 PM,8,14,14,14,60,63,65,4.1,1010,13,12,234,28
2019-02-14 18:00:00,13,9,0.0,4.1,3,0,67,12:31 PM,02:01 AM,06:39 AM,05:34 PM,7,13,14,13,44,75,73,2.8,1012,13,12,243,23
2019-02-14 21:00:00,13,9,0.0,4.1,3,0,67,12:31 PM,02:01 AM,06:39 AM,05:34 PM,6,11,13,11,31,82,83,0.1,1013,10,10,245,19
2019-02-15 00:00:00,10,5,0.0,8.7,3,0,75,01:25 PM,03:06 AM,06:38 AM,05:35 PM,6,7,8,7,31,59,85,0.1,1013,8,10,250,18
2019-02-15 03:00:00,10,5,0.0,8.7,3,0,75,01:25 PM,03:06 AM,06:38 AM,05:35 PM,5,4,7,4,29,2,92,0.0,1014,6,10,263,15
2019-02-15 06:00:00,10,5,0.0,8.7,3,0,75,01:25 PM,03:06 AM,06:38 AM,05:35 PM,4,3,6,3,28,3,87,0.0,1016,5,13,268,14
2019-02-15 09:00:00,10,5,0.0,8.7,3,3,75,01:25 PM,03:06 AM,06:38 AM,05:35 PM,3,5,7,5,29,7,72,0.0,1017,7,16,257,21
2019-02-15 12:00:00,10,5,0.0,8.7,3,3,75,01:25 PM,03:06 AM,06:38 AM,05:35 PM,3,10,10,10,32,23,60,0.0,1017,10,10,228,30
2019-02-15 15:00:00,10,5,0.0,8.7,3,3,75,01:25 PM,03:06 AM,06:38 AM,05:35 PM,3,11,11,11,42,51,55,0.0,1016,10,13,224,25
2019-02-15 18:00:00,10,5,0.0,8.7,3,0,75,01:25 PM,03:06 AM,06:38 AM,05:35 PM,4,10,10,10,40,70,66,0.1,1016,9,13,235,22
2019-02-15 21:00:00,10,5,0.0,8.7,3,0,75,01:25 PM,03:06 AM,06:38 AM,05:35 PM,4,8,9,8,38,76,72,0.5,1017,8,6,243,20
2019-02-16 00:00:00,10,4,0.0,8.7,2,0,82,02:26 PM,04:08 AM,06:37 AM,05:36 PM,3,4,7,4,33,61,74,0.6,1017,7,9,254,18
2019-02-16 03:00:00,10,4,0.0,8.7,2,0,82,02:26 PM,04:08 AM,06:37 AM,05:36 PM,2,2,6,2,38,48,78,0.1,1017,5,12,266,17
2019-02-16 06:00:00,10,4,0.0,8.7,2,0,82,02:26 PM,04:08 AM,06:37 AM,05:36 PM,1,1,5,1,39,1,77,0.0,1017,4,15,271,16
2019-02-16 09:00:00,10,4,0.0,8.7,2,3,82,02:26 PM,04:08 AM,06:37 AM,05:36 PM,-1,2,6,2,26,3,61,0.0,1020,5,13,271,19
2019-02-16 12:00:00,10,4,0.0,8.7,2,3,82,02:26 PM,04:08 AM,06:37 AM,05:36 PM,0,6,9,6,25,3,54,0.0,1018,8,20,284,26
2019-02-16 15:00:00,10,4,0.0,8.7,2,3,82,02:26 PM,04:08 AM,06:37 AM,05:36 PM,2,10,10,10,33,2,58,0.0,1015,10,20,284,24
2019-02-16 18:00:00,10,4,0.0,8.7,2,0,82,02:26 PM,04:08 AM,06:37 AM,05:36 PM,2,7,8,7,35,6,62,0.0,1015,7,17,275,22
2019-02-16 21:00:00,10,4,0.0,8.7,2,0,82,02:26 PM,04:08 AM,06:37 AM,05:36 PM,1,2,6,2,30,6,69,0.0,1016,5,10,258,18
2019-02-17 00:00:00,9,3,0.0,7.2,3,0,90,03:35 PM,05:07 AM,06:36 AM,05:37 PM,1,1,5,1,26,7,74,0.0,1016,4,10,248,17
2019-02-17 03:00:00,9,3,0.0,7.2,3,0,90,03:35 PM,05:07 AM,06:36 AM,05:37 PM,0,0,4,0,30,9,81,0.0,1015,3,10,250,16
2019-02-17 06:00:00,9,3,0.0,7.2,3,0,90,03:35 PM,05:07 AM,06:36 AM,05:37 PM,-1,-1,3,-1,35,6,78,0.0,1016,3,13,245,18
2019-02-17 09:00:00,9,3,0.0,7.2,3,2,90,03:35 PM,05:07 AM,06:36 AM,05:37 PM,-2,1,5,1,30,7,63,0.0,1017,5,20,238,22
2019-02-17 12:00:00,9,3,0.0,7.2,3,2,90,03:35 PM,05:07 AM,06:36 AM,05:37 PM,1,7,9,7,31,38,59,0.1,1015,8,19,254,21
2019-02-17 15:00:00,9,3,0.0,7.2,3,2,90,03:35 PM,05:07 AM,06:36 AM,05:37 PM,0,7,9,7,44,78,54,0.2,1013,8,16,263,22
2019-02-17 18:00:00,9,3,0.0,7.2,3,0,90,03:35 PM,05:07 AM,06:36 AM,05:37 PM,-3,0,5,0,43,53,58,0.1,1013,4,14,279,21
2019-02-17 21:00:00,9,3,0.0,7.2,3,0,90,03:35 PM,05:07 AM,06:36 AM,05:37 PM,-3,-3,2,-3,41,1,65,0.0,1016,1,10,283,18
2019-02-18 00:00:00,7,1,0.0,8.7,2,0,97,04:47 PM,06:00 AM,06:35 AM,05:38 PM,-3,-2,2,-2,29,1,70,0.0,1016,2,10,293,17
2019-02-18 03:00:00,7,1,0.0,8.7,2,0,97,04:47 PM,06:00 AM,06:35 AM,05:38 PM,0,-1,3,-1,22,3,83,0.0,1014,2,10,295,18
2019-02-18 06:00:00,7,1,0.0,8.7,2,0,97,04:47 PM,06:00 AM,06:35 AM,05:38 PM,-2,-2,2,-2,19,4,78,0.0,1016,1,10,291,16
2019-02-18 09:00:00,7,1,0.0,8.7,2,2,97,04:47 PM,06:00 AM,06:35 AM,05:38 PM,-5,0,3,0,17,4,55,0.0,1019,3,10,303,15
2019-02-18 12:00:00,7,1,0.0,8.7,2,3,97,04:47 PM,06:00 AM,06:35 AM,05:38 PM,-5,3,7,3,14,2,42,0.0,1019,6,10,321,18
2019-02-18 15:00:00,7,1,0.0,8.7,2,3,97,04:47 PM,06:00 AM,06:35 AM,05:38 PM,-4,4,8,4,17,2,43,0.0,1018,7,13,333,22
2019-02-18 18:00:00,7,1,0.0,8.7,2,0,97,04:47 PM,06:00 AM,06:35 AM,05:38 PM,-5,2,6,2,22,1,48,0.0,1020,5,17,320,18
2019-02-18 21:00:00,7,1,0.0,8.7,2,0,97,04:47 PM,06:00 AM,06:35 AM,05:38 PM,-4,-2,2,-2,20,0,66,0.0,1021,1,10,305,13
2019-02-19 00:00:00,7,0,0.0,8.7,2,0,100,06:00 PM,06:48 AM,06:34 AM,05:39 PM,-4,-4,0,-4,17,0,74,0.0,1022,-1,10,290,12
2019-02-19 03:00:00,7,0,0.0,8.7,2,0,100,06:00 PM,06:48 AM,06:34 AM,05:39 PM,-5,-5,-2,-5,15,0,78,0.0,1022,-3,10,289,8
2019-02-19 06:00:00,7,0,0.0,8.7,2,0,100,06:00 PM,06:48 AM,06:34 AM,05:39 PM,-6,-5,-2,-5,12,0,74,0.0,1022,-3,10,305,6
2019-02-19 09:00:00,7,0,0.0,8.7,2,2,100,06:00 PM,06:48 AM,06:34 AM,05:39 PM,-6,0,2,0,7,0,58,0.0,1021,2,10,234,8
2019-02-19 12:00:00,7,0,0.0,8.7,2,3,100,06:00 PM,06:48 AM,06:34 AM,05:39 PM,-6,4,7,4,4,0,41,0.0,1018,6,10,107,11
2019-02-19 15:00:00,7,0,0.0,8.7,2,3,100,06:00 PM,06:48 AM,06:34 AM,05:39 PM,-8,6,8,6,7,1,33,0.0,1020,7,10,190,7
2019-02-19 18:00:00,7,0,0.0,8.7,2,0,100,06:00 PM,06:48 AM,06:34 AM,05:39 PM,-6,5,7,5,14,7,44,0.0,1020,6,10,237,10
2019-02-19 21:00:00,7,0,0.0,8.7,2,0,100,06:00 PM,06:48 AM,06:34 AM,05:39 PM,-6,3,6,3,17,42,58,0.0,1020,3,10,258,9
2019-02-20 00:00:00,9,-2,0.0,8.7,3,0,88,07:12 PM,07:30 AM,06:32 AM,05:39 PM,-6,-1,3,-1,17,75,66,0.0,1020,1,10,270,9
2019-02-20 03:00:00,9,-2,0.0,8.7,3,0,88,07:12 PM,07:30 AM,06:32 AM,05:39 PM,-5,-4,0,-4,22,23,71,0.0,1018,-1,10,265,10
2019-02-20 06:00:00,9,-2,0.0,8.7,3,0,88,07:12 PM,07:30 AM,06:32 AM,05:39 PM,-5,-4,0,-4,31,5,69,0.0,1015,-1,10,259,10
2019-02-20 09:00:00,9,-2,0.0,8.7,3,2,88,07:12 PM,07:30 AM,06:32 AM,05:39 PM,-5,2,5,2,36,8,52,0.0,1014,4,10,250,22
2019-02-20 12:00:00,9,-2,0.0,8.7,3,3,88,07:12 PM,07:30 AM,06:32 AM,05:39 PM,-3,9,9,9,37,12,44,0.0,1013,9,10,259,32
2019-02-20 15:00:00,9,-2,0.0,8.7,3,3,88,07:12 PM,07:30 AM,06:32 AM,05:39 PM,-4,8,9,8,44,12,41,0.0,1014,8,10,273,22
2019-02-20 18:00:00,9,-2,0.0,8.7,3,0,88,07:12 PM,07:30 AM,06:32 AM,05:39 PM,-2,2,6,2,39,11,57,0.0,1010,5,10,270,21
2019-02-20 21:00:00,9,-2,0.0,8.7,3,0,88,07:12 PM,07:30 AM,06:32 AM,05:39 PM,-1,-1,3,-1,26,12,71,0.0,1012,3,10,255,17
2019-02-21 00:00:00,6,-1,0.0,4.2,2,0,80,08:22 PM,08:09 AM,06:31 AM,05:40 PM,-2,-2,2,-2,20,11,74,0.0,1012,1,10,271,13
2019-02-21 03:00:00,6,-1,0.0,4.2,2,0,80,08:22 PM,08:09 AM,06:31 AM,05:40 PM,-2,-3,1,-3,15,31,77,0.0,1005,1,10,294,15
2019-02-21 06:00:00,6,-1,0.0,4.2,2,0,80,08:22 PM,08:09 AM,06:31 AM,05:40 PM,-1,-2,2,-2,12,72,77,0.0,1005,2,10,321,17
2019-02-21 09:00:00,6,-1,0.0,4.2,2,1,80,08:22 PM,08:09 AM,06:31 AM,05:40 PM,-2,1,4,1,12,80,65,0.0,1005,3,8,239,13
2019-02-21 12:00:00,6,-1,0.0,4.2,2,2,80,08:22 PM,08:09 AM,06:31 AM,05:40 PM,-4,5,6,5,16,73,49,0.1,1004,6,7,24,10
2019-02-21 15:00:00,6,-1,0.0,4.2,2,2,80,08:22 PM,08:09 AM,06:31 AM,05:40 PM,-5,3,6,3,18,66,46,0.0,1004,6,10,20,19
2019-02-21 18:00:00,6,-1,0.0,4.2,2,0,80,08:22 PM,08:09 AM,06:31 AM,05:40 PM,-4,0,4,0,20,60,56,0.1,1005,3,10,117,21
2019-02-21 21:00:00,6,-1,0.0,4.2,2,0,80,08:22 PM,08:09 AM,06:31 AM,05:40 PM,-5,-3,1,-3,19,47,62,0.0,1009,1,10,329,12
2019-02-22 00:00:00,9,-3,0.0,8.7,3,0,73,09:30 PM,08:45 AM,06:30 AM,05:41 PM,-5,-4,0,-4,15,32,68,0.0,1011,-1,10,321,10
2019-02-22 03:00:00,9,-3,0.0,8.7,3,0,73,09:30 PM,08:45 AM,06:30 AM,05:41 PM,-6,-5,-1,-5,15,7,72,0.0,1014,-2,10,309,8
2019-02-22 06:00:00,9,-3,0.0,8.7,3,0,73,09:30 PM,08:45 AM,06:30 AM,05:41 PM,-6,-3,-1,-3,15,2,72,0.0,1015,-2,10,300,8
2019-02-22 09:00:00,9,-3,0.0,8.7,3,2,73,09:30 PM,08:45 AM,06:30 AM,05:41 PM,-4,1,3,1,11,1,65,0.0,1016,2,10,287,7
2019-02-22 12:00:00,9,-3,0.0,8.7,3,3,73,09:30 PM,08:45 AM,06:30 AM,05:41 PM,-6,8,8,8,7,0,37,0.0,1018,7,10,272,7
2019-02-22 15:00:00,9,-3,0.0,8.7,3,3,73,09:30 PM,08:45 AM,06:30 AM,05:41 PM,-8,8,9,8,9,1,31,0.0,1017,8,10,236,14
2019-02-22 18:00:00,9,-3,0.0,8.7,3,0,73,09:30 PM,08:45 AM,06:30 AM,05:41 PM,-7,2,6,2,14,2,41,0.0,1019,5,13,244,14
2019-02-22 21:00:00,9,-3,0.0,8.7,3,0,73,09:30 PM,08:45 AM,06:30 AM,05:41 PM,-4,-1,2,-1,16,1,62,0.0,1022,2,20,278,11
2019-02-23 00:00:00,8,-3,0.0,8.7,3,0,65,10:35 PM,09:21 AM,06:29 AM,05:42 PM,-5,-1,0,-1,15,0,69,0.0,1023,-1,20,290,8
2019-02-23 03:00:00,8,-3,0.0,8.7,3,0,65,10:35 PM,09:21 AM,06:29 AM,05:42 PM,-5,-1,-1,-1,12,3,75,0.0,1024,-2,20,277,5
2019-02-23 06:00:00,8,-3,0.0,8.7,3,0,65,10:35 PM,09:21 AM,06:29 AM,05:42 PM,-5,-1,-1,-1,6,8,75,0.0,1025,-2,20,200,3
2019-02-23 09:00:00,8,-3,0.0,8.7,3,2,65,10:35 PM,09:21 AM,06:29 AM,05:42 PM,-4,1,2,1,3,8,62,0.0,1024,2,20,85,6
2019-02-23 12:00:00,8,-3,0.0,8.7,3,3,65,10:35 PM,09:21 AM,06:29 AM,05:42 PM,-3,4,6,4,6,5,51,0.0,1020,6,20,145,19
2019-02-23 15:00:00,8,-3,0.0,8.7,3,3,65,10:35 PM,09:21 AM,06:29 AM,05:42 PM,-4,9,9,9,11,4,39,0.0,1020,8,20,206,21
2019-02-23 18:00:00,8,-3,0.0,8.7,3,0,65,10:35 PM,09:21 AM,06:29 AM,05:42 PM,-5,7,8,7,16,7,41,0.0,1022,7,20,251,18
2019-02-23 21:00:00,8,-3,0.0,8.7,3,0,65,10:35 PM,09:21 AM,06:29 AM,05:42 PM,-4,2,5,2,18,8,53,0.0,1025,4,20,280,12
2019-02-24 00:00:00,10,0,0.0,8.7,3,0,57,11:39 PM,09:56 AM,06:28 AM,05:43 PM,-4,1,3,1,15,9,62,0.0,1025,3,20,297,7
2019-02-24 03:00:00,10,0,0.0,8.7,3,0,57,11:39 PM,09:56 AM,06:28 AM,05:43 PM,-4,0,2,0,8,16,69,0.0,1024,1,10,344,5
2019-02-24 06:00:00,10,0,0.0,8.7,3,0,57,11:39 PM,09:56 AM,06:28 AM,05:43 PM,-5,0,2,0,7,8,63,0.0,1024,1,10,235,4
2019-02-24 09:00:00,10,0,0.0,8.7,3,3,57,11:39 PM,09:56 AM,06:28 AM,05:43 PM,-9,4,5,4,9,4,38,0.0,1024,5,10,35,5
2019-02-24 12:00:00,10,0,0.0,8.7,3,3,57,11:39 PM,09:56 AM,06:28 AM,05:43 PM,-8,9,9,9,7,3,29,0.0,1022,9,10,93,11
2019-02-24 15:00:00,10,0,0.0,8.7,3,3,57,11:39 PM,09:56 AM,06:28 AM,05:43 PM,-3,11,11,11,6,3,39,0.0,1020,10,10,150,18
2019-02-24 18:00:00,10,0,0.0,8.7,3,0,57,11:39 PM,09:56 AM,06:28 AM,05:43 PM,-1,9,9,9,9,3,47,0.0,1019,9,10,202,13
2019-02-24 21:00:00,10,0,0.0,8.7,3,0,57,11:39 PM,09:56 AM,06:28 AM,05:43 PM,0,5,7,5,14,5,59,0.0,1019,7,10,231,9
2019-02-25 00:00:00,11,1,0.0,8.7,3,0,50,No moonrise,10:34 AM,06:26 AM,05:44 PM,0,3,5,3,16,10,67,0.0,1020,5,10,272,6
2019-02-25 03:00:00,11,1,0.0,8.7,3,0,50,No moonrise,10:34 AM,06:26 AM,05:44 PM,-1,1,4,1,17,24,70,0.0,1019,3,10,285,6
2019-02-25 06:00:00,11,1,0.0,8.7,3,0,50,No moonrise,10:34 AM,06:26 AM,05:44 PM,-2,0,3,0,16,44,69,0.0,1020,2,10,283,7
2019-02-25 09:00:00,11,1,0.0,8.7,3,2,50,No moonrise,10:34 AM,06:26 AM,05:44 PM,-2,2,4,2,14,23,62,0.0,1021,4,10,265,10
2019-02-25 12:00:00,11,1,0.0,8.7,3,3,50,No moonrise,10:34 AM,06:26 AM,05:44 PM,0,10,10,10,17,4,48,0.0,1020,9,10,251,14
2019-02-25 15:00:00,11,1,0.0,8.7,3,4,50,No moonrise,10:34 AM,06:26 AM,05:44 PM,-1,12,12,12,29,3,43,0.0,1018,11,10,264,19
2019-02-25 18:00:00,11,1,0.0,8.7,3,0,50,No moonrise,10:34 AM,06:26 AM,05:44 PM,0,11,11,11,28,3,48,0.0,1017,11,10,258,22
2019-02-25 21:00:00,11,1,0.0,8.7,3,0,50,No moonrise,10:34 AM,06:26 AM,05:44 PM,0,9,9,9,25,13,54,0.0,1018,9,10,248,14
2019-02-26 00:00:00,14,4,0.0,8.7,3,0,42,12:40 AM,11:14 AM,06:25 AM,05:45 PM,0,5,7,5,24,22,61,0.0,1019,7,10,252,14
2019-02-26 03:00:00,14,4,0.0,8.7,3,0,42,12:40 AM,11:14 AM,06:25 AM,05:45 PM,0,3,6,3,22,5,65,0.0,1019,5,10,253,14
2019-02-26 06:00:00,14,4,0.0,8.7,3,0,42,12:40 AM,11:14 AM,06:25 AM,05:45 PM,-1,2,5,2,18,18,67,0.0,1020,4,10,251,11
2019-02-26 09:00:00,14,4,0.0,8.7,3,3,42,12:40 AM,11:14 AM,06:25 AM,05:45 PM,-1,5,7,5,17,27,58,0.0,1022,6,10,233,9
2019-02-26 12:00:00,14,4,0.0,8.7,3,4,42,12:40 AM,11:14 AM,06:25 AM,05:45 PM,0,11,11,11,18,22,44,0.0,1021,10,10,210,14
2019-02-26 15:00:00,14,4,0.0,8.7,3,4,42,12:40 AM,11:14 AM,06:25 AM,05:45 PM,0,14,14,14,27,32,39,0.0,1020,13,10,214,18
2019-02-26 18:00:00,14,4,0.0,8.7,3,0,42,12:40 AM,11:14 AM,06:25 AM,05:45 PM,2,14,14,14,33,38,46,0.0,1019,13,10,218,21
2019-02-26 21:00:00,14,4,0.0,8.7,3,0,42,12:40 AM,11:14 AM,06:25 AM,05:45 PM,2,10,10,10,29,42,58,0.0,1020,10,10,222,20
2019-02-27 00:00:00,18,6,0.0,7.2,4,0,35,01:38 AM,11:57 AM,06:24 AM,05:46 PM,2,8,9,8,27,12,64,0.0,1020,8,10,227,17
2019-02-27 03:00:00,18,6,0.0,7.2,4,0,35,01:38 AM,11:57 AM,06:24 AM,05:46 PM,2,6,8,6,24,35,67,0.0,1020,7,10,226,13
2019-02-27 06:00:00,18,6,0.0,7.2,4,0,35,01:38 AM,11:57 AM,06:24 AM,05:46 PM,2,5,7,5,26,69,68,0.0,1022,6,10,228,8
2019-02-27 09:00:00,18,6,0.0,7.2,4,3,35,01:38 AM,11:57 AM,06:24 AM,05:46 PM,0,6,8,6,25,14,59,0.0,1024,7,10,232,9
2019-02-27 12:00:00,18,6,0.0,7.2,4,3,35,01:38 AM,11:57 AM,06:24 AM,05:46 PM,-1,12,12,12,21,46,38,0.0,1024,12,10,244,13
2019-02-27 15:00:00,18,6,0.0,7.2,4,4,35,01:38 AM,11:57 AM,06:24 AM,05:46 PM,3,18,18,18,26,81,37,0.1,1020,17,10,247,15
2019-02-27 18:00:00,18,6,0.0,7.2,4,0,35,01:38 AM,11:57 AM,06:24 AM,05:46 PM,4,15,15,15,29,52,50,0.1,1020,14,10,242,14
2019-02-27 21:00:00,18,6,0.0,7.2,4,0,35,01:38 AM,11:57 AM,06:24 AM,05:46 PM,5,11,11,11,31,12,66,0.0,1021,10,10,242,14
2019-02-28 00:00:00,19,6,0.0,8.7,5,0,27,02:32 AM,12:43 PM,06:23 AM,05:47 PM,5,8,9,8,28,12,73,0.0,1021,8,10,243,16
2019-02-28 03:00:00,19,6,0.0,8.7,5,0,27,02:32 AM,12:43 PM,06:23 AM,05:47 PM,4,5,8,5,31,11,75,0.0,1021,7,10,240,14
2019-02-28 06:00:00,19,6,0.0,8.7,5,0,27,02:32 AM,12:43 PM,06:23 AM,05:47 PM,3,7,8,7,33,7,72,0.0,1021,7,10,239,9
2019-02-28 09:00:00,19,6,0.0,8.7,5,4,27,02:32 AM,12:43 PM,06:23 AM,05:47 PM,4,12,12,12,29,3,59,0.0,1022,11,10,245,9
2019-02-28 12:00:00,19,6,0.0,8.7,5,5,27,02:32 AM,12:43 PM,06:23 AM,05:47 PM,4,17,17,17,27,1,41,0.0,1021,17,10,256,17
2019-02-28 15:00:00,19,6,0.0,8.7,5,5,27,02:32 AM,12:43 PM,06:23 AM,05:47 PM,3,19,19,19,33,2,35,0.0,1018,19,10,261,18
2019-02-28 18:00:00,19,6,0.0,8.7,5,0,27,02:32 AM,12:43 PM,06:23 AM,05:47 PM,4,16,17,16,32,11,44,0.0,1018,16,10,263,18
2019-02-28 21:00:00,19,6,0.0,8.7,5,0,27,02:32 AM,12:43 PM,06:23 AM,05:47 PM,5,13,15,13,24,24,61,0.0,1019,12,10,258,16
2019-03-01 00:00:00,18,7,0.0,8.7,4,0,26,03:24 AM,01:33 PM,06:21 AM,05:48 PM,4,9,10,9,26,8,68,0.0,1019,9,10,258,13
2019-03-01 03:00:00,18,7,0.0,8.7,4,0,26,03:24 AM,01:33 PM,06:21 AM,05:48 PM,4,6,8,6,27,11,73,0.0,1018,7,10,259,12
2019-03-01 06:00:00,18,7,0.0,8.7,4,0,26,03:24 AM,01:33 PM,06:21 AM,05:48 PM,4,7,9,7,27,10,71,0.0,1019,8,10,260,9
2019-03-01 09:00:00,18,7,0.0,8.7,4,4,26,03:24 AM,01:33 PM,06:21 AM,05:48 PM,4,12,12,12,24,13,59,0.0,1019,11,10,258,9
2019-03-01 12:00:00,18,7,0.0,8.7,4,5,26,03:24 AM,01:33 PM,06:21 AM,05:48 PM,4,17,17,17,23,13,42,0.0,1017,16,10,247,14
2019-03-01 15:00:00,18,7,0.0,8.7,4,5,26,03:24 AM,01:33 PM,06:21 AM,05:48 PM,3,18,18,18,30,13,37,0.0,1015,18,10,244,21
2019-03-01 18:00:00,18,7,0.0,8.7,4,0,26,03:24 AM,01:33 PM,06:21 AM,05:48 PM,4,16,16,16,31,15,48,0.0,1015,15,10,243,23
2019-03-01 21:00:00,18,7,0.0,8.7,4,0,26,03:24 AM,01:33 PM,06:21 AM,05:48 PM,5,12,12,12,24,14,62,0.0,1015,12,10,244,18
2019-03-02 00:00:00,14,8,0.0,4.2,4,0,19,04:09 AM,02:25 PM,06:20 AM,05:49 PM,5,11,11,11,25,25,69,0.0,1016,10,10,241,18
2019-03-02 03:00:00,14,8,0.0,4.2,4,0,19,04:09 AM,02:25 PM,06:20 AM,05:49 PM,5,10,10,10,23,51,75,0.1,1015,9,8,237,18
2019-03-02 06:00:00,14,8,0.0,4.2,4,0,19,04:09 AM,02:25 PM,06:20 AM,05:49 PM,5,9,9,9,26,68,74,1.8,1016,9,6,229,18
2019-03-02 09:00:00,14,8,0.0,4.2,4,3,19,04:09 AM,02:25 PM,06:20 AM,05:49 PM,5,12,12,12,35,77,65,4.9,1017,11,7,223,21
2019-03-02 12:00:00,14,8,0.0,4.2,4,3,19,04:09 AM,02:25 PM,06:20 AM,05:49 PM,5,15,15,15,39,77,54,3.4,1016,14,9,227,27
2019-03-02 15:00:00,14,8,0.0,4.2,4,3,19,04:09 AM,02:25 PM,06:20 AM,05:49 PM,4,15,15,15,38,80,51,0.1,1015,14,10,240,29
2019-03-02 18:00:00,14,8,0.0,4.2,4,0,19,04:09 AM,02:25 PM,06:20 AM,05:49 PM,5,13,13,13,38,56,60,0.1,1016,12,10,246,29
2019-03-02 21:00:00,14,8,0.0,4.2,4,0,19,04:09 AM,02:25 PM,06:20 AM,05:49 PM,6,10,10,10,37,10,74,0.0,1017,10,10,233,24
2019-03-03 00:00:00,15,7,0.0,8.7,4,0,12,04:51 AM,03:19 PM,06:19 AM,05:49 PM,6,8,9,8,33,7,78,0.0,1017,8,10,240,20
2019-03-03 03:00:00,15,7,0.0,8.7,4,0,12,04:51 AM,03:19 PM,06:19 AM,05:49 PM,5,5,8,5,31,5,80,0.0,1017,8,10,241,19
2019-03-03 06:00:00,15,7,0.0,8.7,4,0,12,04:51 AM,03:19 PM,06:19 AM,05:49 PM,5,7,9,7,32,5,76,0.0,1017,8,10,239,16
2019-03-03 09:00:00,15,7,0.0,8.7,4,3,12,04:51 AM,03:19 PM,06:19 AM,05:49 PM,5,10,10,10,30,4,67,0.0,1018,10,10,242,17
2019-03-03 12:00:00,15,7,0.0,8.7,4,4,12,04:51 AM,03:19 PM,06:19 AM,05:49 PM,4,13,14,13,29,4,51,0.0,1017,14,10,248,26
2019-03-03 15:00:00,15,7,0.0,8.7,4,5,12,04:51 AM,03:19 PM,06:19 AM,05:49 PM,3,16,16,16,35,5,44,0.0,1016,15,10,257,32
2019-03-03 18:00:00,15,7,0.0,8.7,4,0,12,04:51 AM,03:19 PM,06:19 AM,05:49 PM,3,14,16,14,35,2,48,0.0,1015,14,10,256,30
2019-03-03 21:00:00,15,7,0.0,8.7,4,0,12,04:51 AM,03:19 PM,06:19 AM,05:49 PM,3,10,14,10,31,0,61,0.0,1017,11,10,245,24
2019-03-04 00:00:00,18,6,0.0,8.7,4,0,4,05:29 AM,04:14 PM,06:17 AM,05:50 PM,2,5,8,5,28,0,69,0.0,1018,7,10,251,21
2019-03-04 03:00:00,18,6,0.0,8.7,4,0,4,05:29 AM,04:14 PM,06:17 AM,05:50 PM,3,4,7,4,24,0,76,0.0,1018,7,10,257,18
2019-03-04 06:00:00,18,6,0.0,8.7,4,0,4,05:29 AM,04:14 PM,06:17 AM,05:50 PM,3,4,7,4,23,0,75,0.0,1018,7,10,264,14
2019-03-04 09:00:00,18,6,0.0,8.7,4,3,4,05:29 AM,04:14 PM,06:17 AM,05:50 PM,2,7,9,7,18,0,64,0.0,1018,9,10,270,12
2019-03-04 12:00:00,18,6,0.0,8.7,4,4,4,05:29 AM,04:14 PM,06:17 AM,05:50 PM,0,13,14,13,9,4,40,0.0,1017,14,10,261,8
2019-03-04 15:00:00,18,6,0.0,8.7,4,5,4,05:29 AM,04:14 PM,06:17 AM,05:50 PM,-2,17,17,17,10,9,27,0.0,1015,17,10,238,9
2019-03-04 18:00:00,18,6,0.0,8.7,4,0,4,05:29 AM,04:14 PM,06:17 AM,05:50 PM,-2,16,17,16,19,37,28,0.0,1015,17,10,245,15
2019-03-04 21:00:00,18,6,0.0,8.7,4,0,4,05:29 AM,04:14 PM,06:17 AM,05:50 PM,-1,12,13,12,22,68,39,0.0,1017,13,10,249,14
2019-03-05 00:00:00,16,10,0.0,4.3,4,0,0,06:03 AM,05:09 PM,06:16 AM,05:51 PM,0,11,12,11,16,20,45,0.0,1017,12,10,247,10
2019-03-05 03:00:00,16,10,0.0,4.3,4,0,0,06:03 AM,05:09 PM,06:16 AM,05:51 PM,-1,11,11,11,10,47,45,0.0,1016,11,10,235,6
2019-03-05 06:00:00,16,10,0.0,4.3,4,0,0,06:03 AM,05:09 PM,06:16 AM,05:51 PM,-1,10,10,10,6,50,49,0.0,1016,10,10,220,3
